"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Pressure"	"Temperature"	"Mach"	"C<sub>p</sub>"
782	4.910712319262984e-01	1.020809577288140e-01	6.283362166492047e-01	9.042584650801432e-01	-5.133823843632338e-02	1.958440151249050e+00	5.222677669909490e-01	8.311915709333164e-01	1.336240731854637e+00	-1.066366591538060e+00	
783	4.750836502805386e-01	1.029549951510994e-01	6.306896165360518e-01	9.060700160374346e-01	-4.756922507386589e-02	1.965039294286629e+00	5.249599833083605e-01	8.323586904626844e-01	1.332675775400078e+00	-1.060357180115267e+00	
784	9.710508637152638e-01	2.154424208412117e-02	1.071663728502843e+00	8.197926054330172e-01	-9.497321352756419e-02	3.112926964463633e+00	1.118063782143200e+00	1.043297213861273e+00	6.371951112541283e-01	2.635352279982138e-01	
785	4.590894561383402e-01	1.037206480637649e-01	6.332124953530373e-01	9.078596616339765e-01	-4.368579043613325e-02	1.972063415015356e+00	5.278963352081638e-01	8.336795926837230e-01	1.328641646559151e+00	-1.053802823196063e+00	
786	4.431314611632857e-01	1.043662617628126e-01	6.359238522512394e-01	9.097234208124910e-01	-3.973513312273892e-02	1.979601861609524e+00	5.310624831448293e-01	8.351038906070447e-01	1.324292337831933e+00	-1.046735528694577e+00	
787	4.272405371190970e-01	1.049002702198163e-01	6.388595446920642e-01	9.116674977371272e-01	-3.572632340687601e-02	1.987748836853629e+00	5.345057928053650e-01	8.366561903101903e-01	1.319552783710910e+00	-1.039049569630882e+00	
788	3.956396187171161e-01	1.055990580051966e-01	6.456353732692401e-01	9.160268662727803e-01	-2.712564859777075e-02	2.006546813560818e+00	5.424591817200346e-01	8.401943328681600e-01	1.308751924090726e+00	-1.021296469374923e+00	
789	9.217417458807512e-01	3.799845070658738e-02	1.040156512510410e+00	8.580062454519436e-01	-1.002862823116339e-01	3.035773554191910e+00	1.070824850522485e+00	1.029484349367825e+00	6.917742078553524e-01	1.580911842019762e-01	
790	5.550111149900294e-02	6.202530550255941e-02	8.602953433530177e-01	9.501300614039427e-01	2.502994781413471e-01	2.586378503390671e+00	8.101175555147606e-01	9.416737656132277e-01	9.946977562104976e-01	-4.238447421545522e-01	
791	4.779251822530770e-02	5.874306742019114e-02	8.779412219719587e-01	9.434354549751204e-01	2.714480457795065e-01	2.632651262404746e+00	8.335117526896402e-01	9.493935719494700e-01	9.699081463972115e-01	-3.716255520320532e-01	
792	2.600756064808971e-01	1.021987517844418e-01	6.843089959379477e-01	9.369449110223429e-01	2.559150052675277e-02	2.113180794995047e+00	5.885109144786239e-01	8.600075667162346e-01	1.248270174952371e+00	-9.185024230387859e-01	
793	2.459483117767988e-01	1.012000920171273e-01	6.900318986185138e-01	9.396165926135123e-01	3.347601947632296e-02	2.128932926346504e+00	5.953531358519648e-01	8.627907449552673e-01	1.239767377524541e+00	-9.032296074732928e-01	
794	1.320254972255410e-01	8.508226398584938e-02	7.583835006558614e-01	9.593162795518729e-01	1.221585135773632e-01	2.314839111551663e+00	6.793030567956678e-01	8.957249942914061e-01	1.138713396062242e+00	-7.158413910810987e-01	
795	1.210864105495309e-01	8.264101125903142e-02	7.689375676959659e-01	9.609761786445730e-01	1.345560787894937e-01	2.343367522992292e+00	6.924427168802155e-01	9.005187754774964e-01	1.123898927807520e+00	-6.865117926780904e-01	
796	1.104515990397867e-01	8.016588620751448e-02	7.797061567683152e-01	9.616267624605196e-01	1.483855249149740e-01	2.372265492295898e+00	7.060597640496976e-01	9.055459648749434e-01	1.108322416003689e+00	-6.561165981033535e-01	
797	7.366401711367184e-01	7.613447208012349e-02	9.943273906480753e-01	9.027242298217405e-01	-9.125781796779579e-02	2.922321050811734e+00	1.003341304412914e+00	1.009065337885306e+00	7.677324716820886e-01	7.458268778826942e-03	
798	9.129341343298659e-01	4.044148281615714e-02	1.036234059121032e+00	8.623089074260405e-01	-1.003725064010784e-01	3.026122852446915e+00	1.064989476681146e+00	1.027749925132267e+00	6.984247428431793e-01	1.450657961632725e-01	
799	9.036984642094121e-01	4.289523973099588e-02	1.032398512860696e+00	8.663468328815128e-01	-1.002320695356178e-01	3.016654435785885e+00	1.059314932347360e+00	1.026071734074937e+00	7.048210292080151e-01	1.323994025610716e-01	
800	8.736084987023459e-01	5.027494696431323e-02	1.021685587431229e+00	8.772916542810041e-01	-9.944667896119308e-02	2.990193583021328e+00	1.043480528991169e+00	1.021332337294429e+00	7.226893770810089e-01	9.705475221243093e-02	
801	8.628179518126623e-01	5.272322090469429e-02	1.018342852156943e+00	8.804616847585572e-01	-9.891487790660705e-02	2.981891600382602e+00	1.038585197846265e+00	1.019877731401019e+00	7.281182014978654e-01	8.612767376398492e-02	
802	8.516527777350158e-01	5.517646690689296e-02	1.015254484792611e+00	8.836053257684675e-01	-9.833474369252655e-02	2.974281486706881e+00	1.034002256953008e+00	1.018466081599459e+00	7.333629482897076e-01	7.589789498439302e-02	
803	8.282873071287818e-01	6.001334052875784e-02	1.009206270282461e+00	8.890613664787882e-01	-9.700121398373848e-02	2.959224025743187e+00	1.025181013505543e+00	1.015829017014144e+00	7.430997544826323e-01	5.620761943201569e-02	
804	8.160908836700999e-01	6.241965808277668e-02	1.006510460879201e+00	8.915543234990903e-01	-9.634863110412550e-02	2.952537110011789e+00	1.021224717280524e+00	1.014619079456432e+00	7.475414800150519e-01	4.737660107259821e-02	
805	8.035533652161526e-01	6.479612896983750e-02	1.003905591758628e+00	8.938268702373272e-01	-9.540820574857503e-02	2.946039129258350e+00	1.017438522715160e+00	1.013480282476389e+00	7.517076751872426e-01	3.892527391776810e-02	
806	7.776267447268357e-01	6.942868827200563e-02	9.993685493242953e-01	8.979937773092255e-01	-9.381182788180109e-02	2.934790612033373e+00	1.010774532241387e+00	1.011413189783492e+00	7.592352220076525e-01	2.405029518166648e-02	
807	7.642429157980164e-01	7.170744416952141e-02	9.972812322985460e-01	8.996596014701597e-01	-9.286117418261995e-02	2.929551730359012e+00	1.007772564154138e+00	1.010519933109953e+00	7.624745605891347e-01	1.734947355834416e-02	
808	7.505633125734303e-01	7.395037761100950e-02	9.957172056930332e-01	9.014814912764295e-01	-9.215463799068724e-02	2.925777211957016e+00	1.005372215103873e+00	1.009696537687244e+00	7.654534568166648e-01	1.199155157114480e-02	
809	7.224941928922717e-01	7.827333478876020e-02	9.941235273914074e-01	9.039814980224380e-01	-9.051039026077198e-02	2.922077299515105e+00	1.002780191346201e+00	1.008707835310476e+00	7.690215387709651e-01	6.205784254912698e-03	
810	7.081031552113002e-01	8.037200765282893e-02	9.944667805980159e-01	9.042679375137227e-01	-8.981301943612464e-02	2.923060688504208e+00	1.003151984725671e+00	1.008733528657873e+00	7.689289352676598e-01	7.035680191230699e-03	
811	6.934888259251443e-01	8.240859211628648e-02	9.927764476941073e-01	9.050679684343591e-01	-8.826358132500972e-02	2.918664441909391e+00	1.000874699951867e+00	1.008157176045594e+00	7.710046482916733e-01	1.952455249704011e-03	
812	6.485466336715862e-01	8.814478763592581e-02	1.000533838089849e+00	9.128565939912149e-01	-8.840436079428909e-02	2.941643212995496e+00	1.008522543487413e+00	1.007984442997766e+00	7.716261009786533e-01	1.902353457011779e-02	
813	5.549075678222875e-01	9.761941349701926e-02	6.229314478528034e-01	8.998674873848149e-01	-6.627168354912144e-02	1.943402720209894e+00	5.159668580449963e-01	8.282883450875604e-01	1.345110861167556e+00	-1.080431120435276e+00	
814	5.390016177909608e-01	9.883707423503707e-02	6.237233959329865e-01	9.009873756442929e-01	-6.180182535409203e-02	1.945729775219322e+00	5.167664576177313e-01	8.285186366061108e-01	1.344407130080205e+00	-1.078646299960421e+00	
815	6.332423741164063e-01	8.991415230546672e-02	8.239647354266479e-01	9.262866948160682e-01	-8.916510837920942e-02	2.473752516653132e+00	7.793081621587118e-01	9.458028100622379e-01	9.814661723660504e-01	-4.926157094671612e-01	
816	6.178112859921450e-01	9.161583267467531e-02	6.294182945329225e-01	8.991579476278794e-01	-6.929542214775276e-02	1.959574972578407e+00	5.254050664076763e-01	8.347470529079044e-01	1.325381955696590e+00	-1.059363691054294e+00	
817	6.022453679195683e-01	9.324770781644347e-02	6.012521234724189e-01	8.830742282254731e-01	-6.336861893155814e-02	1.881794833071024e+00	4.919834946057525e-01	8.182648765785546e-01	1.375767091266910e+00	-1.133965413826445e+00	
818	2.185031409228557e-01	9.860649420191624e-02	7.022609214218160e-01	9.446605508460126e-01	5.022952992495978e-02	2.162450973040383e+00	6.101159834937547e-01	8.687881738577993e-01	1.221432231765885e+00	-8.702768225585832e-01	
819	2.052145835498743e-01	9.709555943950482e-02	7.088572538464750e-01	9.470608490169127e-01	5.898623712410923e-02	2.180466692863313e+00	6.181429686201368e-01	8.720274290287716e-01	1.211520422896698e+00	-8.523594450443375e-01	
820	1.922098300816050e-01	9.544937185086295e-02	7.162374140426172e-01	9.498525762057555e-01	6.826206396735404e-02	2.200700947395291e+00	6.270460161277397e-01	8.754722998740606e-01	1.200971209952429e+00	-8.324865711434382e-01	
821	1.795025442170157e-01	9.366004646333599e-02	7.240880342075628e-01	9.523106423118779e-01	7.767706465838815e-02	2.222072441958602e+00	6.366692274972896e-01	8.792704718481591e-01	1.189328802877605e+00	-8.110061886221215e-01	
822	1.671045498206731e-01	9.172060756657043e-02	7.324136061069737e-01	9.547518394147146e-01	8.805567706877929e-02	2.244747046054269e+00	6.468644658470087e-01	8.831955884671675e-01	1.177283114450375e+00	-7.882489601629269e-01	
823	3.390109636526106e-02	5.160377770312093e-02	9.178381984315556e-01	9.233026855579947e-01	3.173522655272523e-01	2.736702945099898e+00	8.869756562556711e-01	9.663747464110519e-01	9.145114665887838e-01	-2.522864815721627e-01	
824	2.771866023644435e-02	4.795043803494153e-02	9.411581410332016e-01	9.086804804599622e-01	3.414534006882121e-01	2.797134109593615e+00	9.186129830328655e-01	9.760453031032746e-01	8.823295607260525e-01	-1.816674485873537e-01	
825	8.035533616400391e-01	-6.479614082455108e-02	9.963194186176719e-01	9.418167701717903e-01	1.000013859917482e-01	2.938281184799875e+00	9.952459030963782e-01	9.989225187211718e-01	8.038450320494518e-01	-1.061182344558444e-02	
826	8.160908817041740e-01	-6.241966811674777e-02	1.000316526067639e+00	9.394357502779567e-01	1.012097221017879e-01	2.948434275706899e+00	1.000873622863858e+00	1.000556920516358e+00	7.980876289532538e-01	1.950051035396214e-03	
827	8.282873038005862e-01	-6.001335273209067e-02	1.004296833696250e+00	9.369751274682994e-01	1.023744605318492e-01	2.958530549852306e+00	1.006491833486309e+00	1.002185608593409e+00	7.923276216069928e-01	1.449069974622618e-02	
828	5.070740656382811e-01	-1.011010003348241e-01	9.120124625721229e-01	9.752621807690259e-01	6.031066859048139e-02	2.721468332785407e+00	8.792099973502485e-01	9.640328761195189e-01	9.222305615915030e-01	-2.696205416289096e-01	
829	5.230614680980507e-01	-1.000146741909785e-01	9.166812412381316e-01	9.741910200660445e-01	6.329594543555540e-02	2.733604860675115e+00	8.855060822906643e-01	9.659912764164785e-01	9.157773725325234e-01	-2.555667806011958e-01	
830	2.190184910368879e-02	4.429116243215255e-02	9.670373088476771e-01	8.894888554403458e-01	3.661298175308306e-01	2.863768180531006e+00	9.541513733711767e-01	9.866748310963771e-01	8.463174035593796e-01	-1.023406844393377e-01	
831	1.662367623334958e-02	4.040241511252960e-02	9.949702182594421e-01	8.651083677470152e-01	3.910864632336715e-01	2.935274173021058e+00	9.929261336354027e-01	9.979455821023316e-01	8.072756977973377e-01	-1.578988027811893e-02	
832	9.040021664328160e-02	7.457500501325359e-02	8.022738777186358e-01	9.609331024757133e-01	1.784701505902259e-01	2.432541484926939e+00	7.348824483591417e-01	9.159994719619569e-01	1.075778556181292e+00	-5.917802491983444e-01	
833	8.101518436535299e-02	7.159303152327105e-02	8.152224189359792e-01	9.598207343407724e-01	1.947628989619892e-01	2.467046408209652e+00	7.514991200000357e-01	9.218332353775128e-01	1.057512847616568e+00	-5.546894642856346e-01	
834	7.205585553967039e-02	6.849727512720837e-02	8.291437480762071e-01	9.577034396077939e-01	2.121044705212543e-01	2.503999135040571e+00	7.695086114475118e-01	9.280762391719632e-01	1.037871130801167e+00	-5.144897065903754e-01	
835	3.036654195153490e-01	1.045653605330693e-01	6.693895136734384e-01	9.296585340175850e-01	5.186601676760903e-03	2.072158284686699e+00	5.706304395753299e-01	8.524639659259917e-01	1.271303613849173e+00	-9.584141973764958e-01	
836	3.799838388336392e-01	1.057554618679673e-01	6.493310120560467e-01	9.183492418923146e-01	-2.233811928371652e-02	2.016796188123473e+00	5.468004038838145e-01	8.420980882345687e-01	1.302941175615403e+00	-1.011606241330771e+00	
837	3.644361394882931e-01	1.057933770556748e-01	6.529347889929631e-01	9.204319731094404e-01	-1.733010946033340e-02	2.026728730824342e+00	5.510957825887510e-01	8.440288247448408e-01	1.297048440787999e+00	-1.002018342435824e+00	
838	3.489902591995221e-01	1.056904317358044e-01	6.565992550436023e-01	9.226048974081955e-01	-1.182870901351123e-02	2.036864245037910e+00	5.554277933605268e-01	8.459159663890315e-01	1.291288942975626e+00	-9.923486755345383e-01	
839	9.455656199293007e-01	3.078120721212105e-02	1.052784088057077e+00	8.435821819142154e-01	-9.920725263917643e-02	3.066794872927713e+00	1.089657941368184e+00	1.035025086083091e+00	6.702414248491816e-01	2.001293334111254e-01	
840	9.380764481560060e-01	3.315788841591932e-02	1.048444034107093e+00	8.486568711432080e-01	-9.973593450109554e-02	3.056145442212659e+00	1.083172584556574e+00	1.033123895334154e+00	6.776809107086300e-01	1.856530905280671e-01	
841	9.301296001899751e-01	3.557006416132288e-02	1.044230099629101e+00	8.534351495034137e-01	-1.000789717286808e-01	3.045785486948724e+00	1.076895678831243e+00	1.031281974359621e+00	6.848371399657895e-01	1.716421402483101e-01	
842	6.178112875421172e-01	-9.161585063910070e-02	9.436932922574215e-01	9.660808215468244e-01	7.859811773444751e-02	2.803475168459315e+00	9.222809234319616e-01	9.773100338837433e-01	8.780817968032010e-01	-1.734800816250858e-01	
843	6.332423752384898e-01	-8.991415716767136e-02	9.479544927779829e-01	9.645711589332704e-01	8.067766416522783e-02	2.814463303618659e+00	9.281162533057171e-01	9.790725824674034e-01	8.721459184874517e-01	-1.604547917283100e-01	
844	6.485466310251552e-01	-8.814479494631128e-02	9.521593490195246e-01	9.629514650034692e-01	8.279603129753625e-02	2.825281198381963e+00	9.338993753775184e-01	9.808225654027251e-01	8.662334414653318e-01	-1.475460371037535e-01	
845	2.600756088696302e-01	-1.021987570524498e-01	8.122218431625353e-01	9.784307198699698e-01	-2.054530346426279e-02	2.458952442948763e+00	7.477466934447720e-01	9.206187936700676e-01	1.061322089894289e+00	-5.630654164179197e-01	
846	2.743677482799253e-01	-1.031105247938097e-01	8.082555466253084e-01	9.780474507246768e-01	-1.317542470945561e-02	2.448417515799191e+00	7.426224738064103e-01	9.187966317176118e-01	1.067030710882024e+00	-5.745034066821199e-01	
847	-1.031759748459088e-02	-1.116324919528791e-02	1.289967626016592e+00	4.826156767895280e-01	-9.653937597667880e-02	3.664588885984723e+00	1.428278372692359e+00	1.107220323895158e+00	3.064510063997454e-01	9.559785104740155e-01	
848	9.188702439205526e-02	-8.771787126239532e-02	9.274048301417155e-01	9.617056305928031e-01	-1.557023290118656e-01	2.761522483561823e+00	8.999257948201701e-01	9.703699674312176e-01	9.012779202613125e-01	-2.233799222764060e-01	
849	9.994453753858370e-01	7.325383362835238e-03	1.115054643032754e+00	7.570329009455444e-01	-5.610678380461449e-02	3.218327301470230e+00	1.183973333961550e+00	1.061807456127307e+00	5.583688779526821e-01	4.106547633070320e-01	
850	9.855617699212040e-01	2.084526240665677e-02	1.084910482315413e+00	8.062615376506125e-01	-8.167591484186305e-02	3.145968325069709e+00	1.137321374289600e+00	1.048308955281114e+00	6.165813739688913e-01	3.065209247535720e-01	
851	5.484821379672168e-01	-1.181851308867986e-01	9.263870320337196e-01	9.732613442828345e-01	6.639188273483634e-02	2.759202209608582e+00	8.982277646910334e-01	9.696031287475307e-01	9.038245138433991e-01	-2.271701681003719e-01	
852	-1.059774616694443e-02	5.196205468086862e-03	1.288765458745434e+00	4.684951310533522e-01	2.122738239201805e-01	3.663696774519785e+00	1.424424247594142e+00	1.105262589036773e+00	3.208348150120424e-01	9.473755526654950e-01	
853	9.995067223321744e-01	-3.881206887735942e-03	1.142227541214773e+00	8.114681053089575e-01	7.149413649847905e-02	3.304123886927194e+00	1.205456962044277e+00	1.055356239057464e+00	5.867246720601983e-01	4.586092902774040e-01	
854	9.289423708101661e-01	-4.716598853421986e-02	1.046016544751040e+00	9.093170788924156e-01	1.042010337073234e-01	3.064219088244940e+00	1.065515139060740e+00	1.018640808701875e+00	7.327151038796803e-01	1.462391496891523e-01	
855	9.370816259448326e-01	-4.417396596118082e-02	1.050722059012940e+00	9.056108753901040e-01	1.039805925371766e-01	3.076055688162024e+00	1.072256180982976e+00	1.020494593965474e+00	7.258191130496078e-01	1.612861182655720e-01	
856	2.673433462630464e-02	-5.667366797652052e-02	1.056246762262113e+00	8.695529001653662e-01	-2.632576670672524e-01	3.090298593309492e+00	1.079825117672977e+00	1.022322771773868e+00	7.189784423919777e-01	1.781810662343226e-01	
857	9.954750694509502e-01	1.264318481988277e-02	1.102145104718551e+00	7.792708208617557e-01	-6.886571938833308e-02	3.187421547155476e+00	1.163911463695727e+00	1.056041948299493e+00	5.837599333875907e-01	3.658738028922484e-01	
858	5.002980698230698e-01	1.216105529346718e-01	6.340705985542425e-01	9.091973495882346e-01	-5.157872379804971e-02	1.974948102145321e+00	5.283994776147889e-01	8.333448654134156e-01	1.329663862555639e+00	-1.052679737466989e+00	
859	-8.939904883410761e-03	-1.597393818841129e-02	1.268488150401849e+00	5.270254974956831e-01	-1.650839570449220e-01	3.611539384789993e+00	1.396525657404247e+00	1.100937093469763e+00	3.506907808854861e-01	8.851019138487648e-01	
860	5.705566671347194e-03	3.903920458553259e-02	1.065286437383270e+00	8.107772267256368e-01	3.951871662362234e-01	3.113248446240537e+00	1.092564380811824e+00	1.025606205496767e+00	7.065887959865890e-01	2.066169214549642e-01	
861	-1.677165138225713e-03	-2.979335923817160e-02	1.200848298316872e+00	6.674331046040758e-01	-2.729695121002312e-01	3.448300696339295e+00	1.292718281533018e+00	1.076504237333652e+00	4.891397895965694e-01	6.533890212790586e-01	
862	9.650758295948085e-01	3.238260783145770e-02	1.064958470254142e+00	8.341961524553455e-01	-9.104451822922331e-02	3.097687191992237e+00	1.106830785644148e+00	1.039318261283948e+00	6.532335882189625e-01	2.384615750985440e-01	
863	9.977212862658857e-01	1.008021775028182e-02	1.108489405454672e+00	7.687003641677242e-01	-6.181431763819242e-02	3.202631212527533e+00	1.173749473036310e+00	1.058872973670750e+00	5.713986836259556e-01	3.878336451703359e-01	
864	-8.939897978455862e-03	1.597393241051114e-02	1.226242303908494e+00	5.754757242560671e-01	3.432140258418096e-01	3.510359020822938e+00	1.330916942553323e+00	1.085362116696833e+00	4.432820416828658e-01	7.386538896279540e-01	
865	6.584486401114042e-01	1.063139236364064e-01	1.008566729631252e+00	9.092938829266116e-01	-7.532635075572326e-02	2.962116946351914e+00	1.019763120675053e+00	1.011101289299812e+00	7.603672011012391e-01	4.411410864967295e-02	
866	-7.056049618096829e-03	2.058152149814954e-02	1.197202433123378e+00	6.270198810170491e-01	3.778568528243898e-01	3.440110861509882e+00	1.286513999928858e+00	1.074600221595337e+00	4.985386740319165e-01	6.395401784126299e-01	
867	1.000494780307274e+00	3.554275929418367e-04	1.158101569424802e+00	6.763480840169673e-01	-8.283960590888562e-03	3.322331213954955e+00	1.249921219759463e+00	1.079284626460066e+00	4.751428229117645e-01	5.578598655345164e-01	
868	1.000494779878021e+00	-3.554288534731384e-04	1.175653861111826e+00	7.705045666666330e-01	2.825426122837936e-02	3.387629271636788e+00	1.253920651258366e+00	1.066572987794658e+00	5.366958423089403e-01	5.667871679874238e-01	
869	8.000741817282411e-01	-8.209781884590225e-02	9.958966768985121e-01	9.438116686182586e-01	9.711629820517875e-02	2.937601655658687e+00	9.942564379400121e-01	9.983530028801703e-01	8.058459795855633e-01	-1.282045102675879e-02	
870	1.585396486192341e-01	-1.053050441984053e-01	8.668478593704828e-01	9.785422476263125e-01	-8.823356050900881e-02	2.603634113665748e+00	8.187317269301700e-01	9.444929904132714e-01	9.856702614917940e-01	-4.046166809594419e-01	
871	1.509218676030119e-02	-4.800786810446445e-02	1.101258279137093e+00	8.189870145615360e-01	-2.830066048537618e-01	3.202993435546337e+00	1.144838359692061e+00	1.039572987899910e+00	6.522150633406421e-01	3.232999100269220e-01	
872	4.038744029463102e-01	-1.250926675926077e-01	8.905678896886680e-01	9.813028871394944e-01	3.537568261669070e-02	2.666108160648377e+00	8.499057478290246e-01	9.543413339617958e-01	9.538985240928435e-01	-3.350318128816415e-01	
873	8.217049907600922e-02	-8.421884095126139e-02	9.401094683693841e-01	9.561276328911570e-01	-1.687467547825599e-01	2.794391840913871e+00	9.172150868355793e-01	9.756471109970685e-01	8.836650550342570e-01	-1.847877525991534e-01	
874	4.519163234860938e-01	-1.239629412250009e-01	8.982829966405272e-01	9.794752354219627e-01	4.778233735987857e-02	2.686130836589721e+00	8.603427740263792e-01	9.577636193092379e-01	9.427645781813702e-01	-3.117348794054037e-01	
875	2.954656119328506e-01	-1.224617664131198e-01	8.127901492986510e-01	9.803799726725160e-01	-3.162174767154034e-03	2.461036004059360e+00	7.479068871082214e-01	9.201721843622039e-01	1.062722046230724e+00	-5.627078412762916e-01	
876	9.893641434884537e-01	1.807648605291241e-02	1.090431411767549e+00	7.980101496769711e-01	-7.812452924412180e-02	3.159291160859353e+00	1.145795495795170e+00	1.050772642304827e+00	6.062656294411556e-01	3.254363745427895e-01	
877	5.645534605467767e-01	1.168710931796726e-01	6.277164403783961e-01	9.054069111847998e-01	-6.499970729728244e-02	1.957711186911875e+00	5.205498066355476e-01	8.292754070958428e-01	1.342094726822777e+00	-1.070201324474224e+00	
878	9.587586848519768e-01	3.531154439064840e-02	1.060365882867393e+00	8.400498128432127e-01	-9.250709618339510e-02	3.086501551647875e+00	1.099884620749612e+00	1.037268963968696e+00	6.613890631121077e-01	2.229567427446707e-01	
879	9.519717028505738e-01	3.825431444146708e-02	1.055933868585289e+00	8.455453172626142e-01	-9.372194782509267e-02	3.075690792740441e+00	1.093197526732439e+00	1.035289765065567e+00	6.692013305616181e-01	2.080301935991941e-01	
880	7.870746847509129e-01	8.478573172888076e-02	1.001859319466464e+00	8.990443492866833e-01	-9.233617822738910e-02	2.941755003296111e+00	1.013643836180260e+00	1.011762646196746e+00	7.579657258742311e-01	3.045499147379562e-02	
881	1.465127849365232e-01	1.026782208930020e-01	7.605259146707473e-01	9.621516653481385e-01	1.098592386811529e-01	2.320871878525062e+00	6.817286530372294e-01	8.963910892272077e-01	1.136657033832084e+00	-7.104271137561844e-01	
882	2.660958034892998e-01	1.203007229560030e-01	6.930793012427229e-01	9.421979077486997e-01	2.664553075449250e-02	2.137638615235407e+00	5.986787572846169e-01	8.637954649794889e-01	1.236697056666870e+00	-8.958063453468372e-01	
883	9.927087406808122e-01	-1.529597606698476e-02	1.105481495857819e+00	8.542501087073306e-01	8.750667387574433e-02	3.212795250988055e+00	1.151710048073716e+00	1.041817572152146e+00	6.431916952940303e-01	3.386385001645444e-01	
884	5.571987128646401e-02	7.300024391423744e-02	8.741100303345740e-01	9.508058129017550e-01	2.426074314149162e-01	2.622393197028952e+00	8.286440399263214e-01	9.479859642030996e-01	9.744448763622527e-01	-3.824909823073183e-01	
885	8.712810104730760e-01	-6.501990353508766e-02	1.020182769023501e+00	9.286443119015290e-01	1.024081954424563e-01	2.999186325707881e+00	1.028554663721137e+00	1.008206269456648e+00	7.708280533998486e-01	6.373808866325203e-02	
886	9.995067242415804e-01	3.881205107564266e-03	1.129231574852506e+00	7.331046589742936e-01	-5.557801819635970e-02	3.252861687149243e+00	1.205410306612501e+00	1.067460681632061e+00	5.325832112392048e-01	4.585051486886194e-01	
887	9.927087441719947e-01	1.529597230775792e-02	1.096181166187998e+00	7.890903145827645e-01	-7.388042392303831e-02	3.173134897442230e+00	1.154652128370426e+00	1.053340600975442e+00	5.953758048090715e-01	3.452056436839868e-01	
888	9.994453724192909e-01	-7.325386767882316e-03	1.126836313176478e+00	8.298250945429212e-01	7.163664757114653e-02	3.265675864820628e+00	1.183139508077847e+00	1.049965726381904e+00	6.096582052588242e-01	4.087935448166224e-01	
889	9.762748202992502e-01	-2.658779389531899e-02	1.081101577851397e+00	8.786834646462385e-01	9.860655198126417e-02	3.152059771039482e+00	1.116192192182405e+00	1.032458202864479e+00	6.802730467524555e-01	2.593575718357263e-01	
890	1.016281992971157e-02	-4.342961385789876e-02	1.124698503262182e+00	7.877065242832422e-01	-2.896212642019697e-01	3.261163320568516e+00	1.179211841531490e+00	1.048469290313086e+00	6.159138648260789e-01	4.000264319899327e-01	
891	7.033605471868809e-01	-9.979116855207641e-02	9.684261924261108e-01	9.578339907257950e-01	8.753995283700883e-02	2.867469411560374e+00	9.559336183469167e-01	9.871001278394822e-01	8.448611701029919e-01	-9.836245904706094e-02	
892	-4.644031598894507e-03	-2.519083145515183e-02	1.226221114942144e+00	6.206662262150344e-01	-2.492917326015471e-01	3.510114338863185e+00	1.331077993128181e+00	1.085512210569775e+00	4.424708733081965e-01	7.390133775182609e-01	
893	7.179431887461202e-01	-9.745042934335199e-02	9.726573311616288e-01	9.560374855412030e-01	8.883781297778966e-02	2.878336385752852e+00	9.617714263136894e-01	9.888080781389492e-01	8.390000416404820e-01	-8.533163769265761e-02	
894	7.322651155306267e-01	-9.504329789528500e-02	9.763209212846922e-01	9.541288931948796e-01	9.053171762860499e-02	2.887670779083132e+00	9.669010980253773e-01	9.903517142222871e-01	8.336848982628952e-01	-7.388147762192573e-02	
895	5.705567925236744e-03	-3.903921286047836e-02	1.149874342518372e+00	7.524282239635620e-01	-2.902238281574186e-01	3.323494595929888e+00	1.216276242629085e+00	1.057747092578207e+00	5.763385026321010e-01	4.827594701542075e-01	
896	9.954750659307353e-01	-1.264318840676461e-02	1.112294908323465e+00	8.468134248519762e-01	8.312495743563675e-02	3.229704889392980e+00	1.161700161407439e+00	1.044417404695704e+00	6.326289852031186e-01	3.609378602844624e-01	
897	1.719609973684332e-03	-3.430279637738587e-02	1.175517002021697e+00	7.114645701982765e-01	-2.858061771956616e-01	3.386448577816567e+00	1.254560970388146e+00	1.067241875898440e+00	5.335992142581010e-01	5.682164517592544e-01	
898	8.372359859524855e-01	7.370524078578210e-02	1.012002744340024e+00	8.907138657423117e-01	-9.519108152856481e-02	2.967163393679258e+00	1.028282283045063e+00	1.016086457073449e+00	7.421526189767570e-01	6.313009608272960e-02	
899	5.164264675944249e-01	1.205668518879865e-01	6.311029289930929e-01	9.069001114502641e-01	-5.563910579762209e-02	1.966611916995589e+00	5.250191319561902e-01	8.319072972674104e-01	1.334054484590503e+00	-1.060225151883504e+00	
900	3.105192392372984e-01	1.233096488525882e-01	6.767256812115869e-01	9.345308181296257e-01	5.959628828089338e-03	2.092766203305680e+00	5.789861257755106e-01	8.555699035078931e-01	1.261821820195293e+00	-9.397631121082354e-01	
901	-1.031758483806375e-02	1.116324658454410e-02	1.259841742676425e+00	5.233012416373646e-01	2.884309845737801e-01	3.593291502847596e+00	1.380637002381988e+00	1.095881296526137e+00	3.829081529732170e-01	8.496361660312244e-01	
902	1.719616521296817e-03	3.430278470136105e-02	1.097271288217016e+00	7.718761272961313e-01	4.052578783383191e-01	3.193300856624570e+00	1.138790024394634e+00	1.037838168758687e+00	6.591307503974037e-01	3.097991615951649e-01	
